household_id,basket_id,product_id,department,product_category,product_type,quantity,sales_value,week,transaction_timestamp
1121,31198840153,993028,GROCERY,DRY SAUCES/GRAVY,GRAVY CAN/GLASS,2,2.0,1,2017-01-01 11:28:31
1121,31198840153,1008949,GROCERY,CRACKERS/MISC BKD FD,CROUTONS SALAD TOPPERS BREAD,1,1.39,1,2017-01-01 11:28:31
1121,31198840153,1028473,GROCERY,BUTTER,BUTTER,1,1.99,1,2017-01-01 11:28:31
1121,31198840153,1032268,GROCERY,CAT FOOD,CAT TREATS,1,1.59,1,2017-01-01 11:28:31
1121,31198840153,1049695,GROCERY,DINNER MXS:DRY,STUFFING MIXES,1,1.5,1,2017-01-01 11:28:31
1121,31198840153,1051638,GROCERY,DRY SAUCES/GRAVY,GRAVY CAN/GLASS,1,1.0,1,2017-01-01 11:28:31
1121,31198840153,1065496,GROCERY,SOUP,BOUILLON,1,1.29,1,2017-01-01 11:28:31
1121,31198840153,1076440,GROCERY,SOUP,DRY SOUP,1,1.29,1,2017-01-01 11:28:31
1121,31198840153,1109459,MEAT,PORK,ENHANCED,1,3.73,1,2017-01-01 11:28:31
1121,31198840153,1139651,GROCERY,SPICES & EXTRACTS,CROUTONS SALAD TOPPERS BREAD,1,1.89,1,2017-01-01 11:28:31
1121,31198840153,5564511,PASTRY,COOKIES,COOKIES: HOLIDAY/SPECIAL OCCAS,1,1.49,1,2017-01-01 11:28:31
1121,31198840153,5589247,GROCERY,YOGURT,YOGURT NOT MULTI-PACKS,2,0.78,1,2017-01-01 11:28:31
1121,31198840153,5995759,GROCERY,DOG FOODS,DOG TREATS (SOFT TREATS),1,2.99,1,2017-01-01 11:28:31
1121,31198840153,7138817,MEAT-PCKGD,LUNCHMEAT,HAM,1,0.0,1,2017-01-01 11:28:31
1121,31198840153,7464370,MEAT-PCKGD,LUNCHMEAT,VARIETY PACK,1,3.99,1,2017-01-01 11:28:31
1121,31198840153,12428075,PASTRY,COOKIES,COOKIES: REGULAR,1,3.0,1,2017-01-01 11:28:31
1121,31198840153,12604247,DRUG GM,CHRISTMAS  SEASONAL,NOVELTY LIGHTS,1,4.99,1,2017-01-01 11:28:31
1121,31198840153,12648273,DRUG GM,CANDY - PACKAGED,SEASONAL CANDY BOX NON-CHOCOLA,1,1.39,1,2017-01-01 11:28:31
1121,31198840153,12695885,PASTRY,COOKIES,COOKIES: REGULAR,1,3.89,1,2017-01-01 11:28:31
900,31198570482,973420,GROCERY,SOUP,MICROWAVABLE SOUPS,2,3.34,1,2017-01-01 11:30:49
1720,31198990388,826004,DRUG GM,BROOMS AND MOPS,SPONGES: BATH HOUSEHOLD,1,1.95,1,2017-01-01 11:32:52
1720,31198990388,845495,GROCERY,CRACKERS/MISC BKD FD,CROUTONS SALAD TOPPERS BREAD,1,2.29,1,2017-01-01 11:32:52
1720,31198990388,872417,GROCERY,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,1,1.0,1,2017-01-01 11:32:52
1720,31198990388,898840,MEAT,PORK,LOIN - CHOPS BONE-IN,1,5.06,1,2017-01-01 11:32:52
1720,31198990388,919704,GROCERY,SOUP,CONDENSED SOUP,1,1.39,1,2017-01-01 11:32:52
1720,31198990388,973868,GROCERY,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,1,0.5,1,2017-01-01 11:32:52
1720,31198990388,1005186,SALAD BAR,SALAD BAR,SALAD BAR FRESH FRUIT,1,1.96,1,2017-01-01 11:32:52
1720,31198990388,1078543,GROCERY,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,1,4.79,1,2017-01-01 11:32:52
1720,31198990388,1119405,PRODUCE,ORGANICS FRUIT & VEGETABLES,ORGANIC SALAD MIX,1,2.5,1,2017-01-01 11:32:52
1445,31198775428,878715,GROCERY,BEERS/ALES,BEERALEMALT LIQUORS,1,15.99,1,2017-01-01 11:33:16
1445,31198775428,889105,GROCERY,BAG SNACKS,DIPS (NON-REFRIGERATED),1,3.19,1,2017-01-01 11:33:16
1445,31198775428,1022053,GROCERY,BAG SNACKS,CORN CHIPS,1,1.88,1,2017-01-01 11:33:16
1445,31198775428,12582313,DELI,PARTY TRAYS,DELI TRAY:MEAT AND CHEESE,1,6.99,1,2017-01-01 11:33:16
2194,31198515489,908318,PRODUCE,POTATOES,POTATOES OTHER,1,2.99,1,2017-01-01 11:34:53
2194,31198515489,945909,DELI,CHICKEN/POULTRY,CHIX: CHICKEN DINNERS/SNACKS H,1,3.49,1,2017-01-01 11:34:53
2194,31198515489,1039156,DRUG GM,NEWSPAPER,NEWSPAPER,1,1.5,1,2017-01-01 11:34:53
493,31198855533,819649,DRUG GM,SINUS AND ALLERGY,SINUS/ALLERGY - PSE,1,8.97,1,2017-01-01 11:36:19
493,31198855533,822140,GROCERY,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,1,1.75,1,2017-01-01 11:36:19
493,31198855533,822407,GROCERY,MEAT - SHELF STABLE,PASTA: CANNED,3,3.0,1,2017-01-01 11:36:19
493,31198855533,827271,GROCERY,MEAT - SHELF STABLE,MICROWAVABLE CUPS,1,1.0,1,2017-01-01 11:36:19
493,31198855533,843346,GROCERY,CHEESE,CREAM CHEESE,1,1.89,1,2017-01-01 11:36:19
493,31198855533,845262,GROCERY,SOUP,BROTH,2,1.38,1,2017-01-01 11:36:19
493,31198855533,845319,GROCERY,SOUP,MICROWAVABLE SOUPS,1,1.69,1,2017-01-01 11:36:19
493,31198855533,887428,GROCERY,COLD CEREAL,ADULT CEREAL,1,2.5,1,2017-01-01 11:36:19
493,31198855533,887828,GROCERY,HISPANIC,ORIENTAL VEGETABLES,1,1.59,1,2017-01-01 11:36:19
493,31198855533,899736,GROCERY,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,1,3.0,1,2017-01-01 11:36:19
493,31198855533,900667,GROCERY,DRY NOODLES/PASTA,MACARONI DRY,1,0.89,1,2017-01-01 11:36:19
493,31198855533,911812,GROCERY,SOUP,CONDENSED SOUP,2,1.5,1,2017-01-01 11:36:19
493,31198855533,916122,MEAT,CHICKEN,CHICKEN BREAST BONELESS,1,3.94,1,2017-01-01 11:36:19
493,31198855533,947267,GROCERY,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,1,1.0,1,2017-01-01 11:36:19
493,31198855533,949373,GROCERY,PAPER HOUSEWARES,PLSTC CTLRYTBLCLTHSTTHPKSST,1,0.89,1,2017-01-01 11:36:19
493,31198855533,951197,GROCERY,REFRGRATD DOUGH PRODUCTS,REFRIGERATED SPECILATY ROLLS,3,6.87,1,2017-01-01 11:36:19
493,31198855533,954495,GROCERY,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,1,3.0,1,2017-01-01 11:36:19
493,31198855533,961620,GROCERY,FROZEN PIZZA,PIZZA/PREMIUM,1,2.99,1,2017-01-01 11:36:19
493,31198855533,966170,GROCERY,CRACKERS/MISC BKD FD,SNACK CRACKERS,1,1.88,1,2017-01-01 11:36:19
493,31198855533,968732,GROCERY,MEAT - SHELF STABLE,POULTRY - STEW W/DUMPLINGS/ A,2,5.98,1,2017-01-01 11:36:19
493,31198855533,972456,GROCERY,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,1,1.69,1,2017-01-01 11:36:19
493,31198855533,988791,GROCERY,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,1,1.5,1,2017-01-01 11:36:19
493,31198855533,995242,GROCERY,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,2,3.78,1,2017-01-01 11:36:19
493,31198855533,995408,SEAFOOD-PCKGD,FROZEN - BOXED(GROCERY),SEAFOOD-FRZ-BRD SHRIMP,1,5.99,1,2017-01-01 11:36:19
493,31198855533,997202,GROCERY,REFRGRATD DOUGH PRODUCTS,REFRIGERATED BAGELS,1,1.25,1,2017-01-01 11:36:19
493,31198855533,998666,GROCERY,DINNER MXS:DRY,SKILLET DINNERS,1,0.99,1,2017-01-01 11:36:19
493,31198855533,998741,GROCERY,HISPANIC,ORIENTAL OTHER SAUCES MARINAD,1,2.29,1,2017-01-01 11:36:19
493,31198855533,999730,GROCERY,SOUP,DRY SOUP,1,1.29,1,2017-01-01 11:36:19
493,31198855533,1010079,DRUG GM,FEMININE HYGIENE,FEM. HYGN. TAMPONS,1,4.5,1,2017-01-01 11:36:19
493,31198855533,1015386,GROCERY,FACIAL TISS/DNR NAPKIN,FACIAL TISSUE & PAPER HANDKE,1,4.39,1,2017-01-01 11:36:19
493,31198855533,1033615,GROCERY,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1,0.99,1,2017-01-01 11:36:19
493,31198855533,1068719,GROCERY,SUGARS/SWEETNERS,SUGAR,1,1.99,1,2017-01-01 11:36:19
493,31198855533,1085604,GROCERY,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,1,1.0,1,2017-01-01 11:36:19
493,31198855533,1092944,GROCERY,TEAS,TEA BAGS & BULK TEA,1,4.49,1,2017-01-01 11:36:19
493,31198855533,1103562,MEAT-PCKGD,FROZEN MEAT,FRZN BREADED PREPARED CHICK,2,7.98,1,2017-01-01 11:36:19
493,31198855533,1109516,GROCERY,MEAT - SHELF STABLE,MICROWAVABLE CUPS,1,1.0,1,2017-01-01 11:36:19
493,31198855533,1110314,DRUG GM,KITCHEN GADGETS,GADGETS/TOOLS,1,1.49,1,2017-01-01 11:36:19
493,31198855533,1122115,GROCERY,DRY BN/VEG/POTATO/RICE,POTATOES: DRY,1,1.89,1,2017-01-01 11:36:19
493,31198855533,1125891,GROCERY,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,1,1.09,1,2017-01-01 11:36:19
493,31198855533,1131384,MEAT-PCKGD,DINNER SAUSAGE,COCKTAILS,1,2.5,1,2017-01-01 11:36:19
493,31198855533,1133254,GROCERY,COLD CEREAL,KIDS CEREAL,1,3.19,1,2017-01-01 11:36:19
493,31198855533,6703800,DRUG GM,LAXATIVES,LAXATIVES,1,13.99,1,2017-01-01 11:36:19
493,31198855533,6919225,DRUG GM,PLASTIC HOUSEWARES,WIRE,1,1.29,1,2017-01-01 11:36:19
493,31198855533,8090521,GROCERY,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,1,3.0,1,2017-01-01 11:36:19
493,31198855533,8090539,GROCERY,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,1,3.0,1,2017-01-01 11:36:19
493,31198855533,9419961,GROCERY,BATH TISSUES,TOILET TISSUE,1,5.99,1,2017-01-01 11:36:19
493,31198855533,9487404,DRUG GM,COFFEE FILTERS,WATER FILTER,1,20.99,1,2017-01-01 11:36:19
493,31198855533,10149868,GROCERY,BAKING MIXES,MISCELLANEOUS PACKAGE MIXES,1,3.39,1,2017-01-01 11:36:19
367,31224320501,481497,GROCERY,BAKED SWEET GOODS,SWEET GOODS - FULL SIZE,1,1.25,1,2017-01-01 11:37:00
367,31224320501,591931,GROCERY,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,1,2.09,1,2017-01-01 11:37:00
367,31224320501,741050,DRUG GM,MAGAZINE,TABLOIDS-MAGAZINE,1,2.79,1,2017-01-01 11:37:00
787,31198890385,1039156,DRUG GM,NEWSPAPER,NEWSPAPER,1,1.5,1,2017-01-01 11:42:51
787,31198890385,1079528,DRUG GM,NEWSPAPER,NEWSPAPER,1,5.0,1,2017-01-01 11:42:51
263,31198565789,1029743,GROCERY,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1,2.49,1,2017-01-01 11:43:53
263,31198565789,1039156,DRUG GM,NEWSPAPER,NEWSPAPER,1,1.5,1,2017-01-01 11:43:53
263,31198565789,1058214,MEAT,EXOTIC GAME/FOWL,CORNISH HEN,1,4.99,1,2017-01-01 11:43:53
263,31198565789,1065593,GROCERY,BATH TISSUES,TOILET TISSUE,1,1.0,1,2017-01-01 11:43:53
263,31198565789,1132968,GROCERY,DISHWASH DETERGENTS,LIQUID DISH DETERGENT,1,2.5,1,2017-01-01 11:43:53
493,31198855573,6534178,FUEL,COUPON/MISC ITEMS,GASOLINE-REG UNLEADED,8396,18.46,1,2017-01-01 11:44:43
1852,31198705545,1062685,GROCERY,ICE CREAM/MILK/SHERBTS,PREMIUM,1,4.69,1,2017-01-01 11:46:27
1852,31198705545,8350265,GROCERY,BAKING MIXES,SPECIALTY CAKE,2,3.98,1,2017-01-01 11:46:27
1767,31198775488,986912,DELI,PREPARED FOOD,PREP FD: SIDE DISHES (HOT),1,0.04,1,2017-01-01 11:46:52
68,31198515543,1080414,DRUG GM,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,1,0.6,1,2017-01-01 11:49:25
68,31198515543,1085604,GROCERY,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,1,1.0,1,2017-01-01 11:49:25
1068,31198445400,5591538,GROCERY,BAKED SWEET GOODS,SWEET GOODS - FULL SIZE,2,2.5,1,2017-01-01 11:51:00
1707,31198930436,1085604,GROCERY,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,1,1.0,1,2017-01-01 11:51:21
1402,31198935488,995785,PRODUCE,PEPPERS-ALL,PEPPERS GREEN BELL,1,0.99,1,2017-01-01 11:51:52
1402,31198935488,1041259,PRODUCE,HERBS,GARLIC WHOLE CLOVES,1,0.94,1,2017-01-01 11:51:52
1402,31198935488,1077231,MEAT,BEEF,PRIMAL,1,2.43,1,2017-01-01 11:51:52
1402,31198935488,1119051,PRODUCE,VEGETABLES SALAD,VARIETY LETTUCE,1,0.99,1,2017-01-01 11:51:52
1402,31198935488,1133018,GROCERY,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1,1.69,1,2017-01-01 11:51:52
1402,31198935488,5592270,GROCERY,BAKED BREAD/BUNS/ROLLS,PREMIUM BREAD,2,3.58,1,2017-01-01 11:51:52
1402,31198935488,6633155,MEAT-PCKGD,BACON,BETTER FOR YOU,1,0.99,1,2017-01-01 11:51:52
638,31198640716,896444,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,1,1.0,1,2017-01-01 11:57:09
638,31198640716,910525,DELI,SALADS/DIPS,PROTIEN SALADS - BULK,1,7.48,1,2017-01-01 11:57:09
638,31198640716,924427,GROCERY,CONVENIENT BRKFST/WHLSM SNACKS,GRANOLA BARS,2,3.58,1,2017-01-01 11:57:09
638,31198640716,943088,GROCERY,SPICES & EXTRACTS,SPICES & SEASONINGS,1,1.89,1,2017-01-01 11:57:09
638,31198640716,944534,MEAT,BEEF,CUBED MEATS,2,7.66,1,2017-01-01 11:57:09
638,31198640716,962229,GROCERY,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,1,1.25,1,2017-01-01 11:57:09
638,31198640716,1009449,PASTRY,BREAD,BREAD:ITALIAN/FRENCH,1,1.0,1,2017-01-01 11:57:09
638,31198640716,1042438,GROCERY,COOKIES/CONES,SANDWICH COOKIES,1,2.68,1,2017-01-01 11:57:09
638,31198640716,1053530,GROCERY,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE OTH,1,2.99,1,2017-01-01 11:57:09
638,31198640716,1065380,GROCERY,BAG SNACKS,PRETZELS,1,2.5,1,2017-01-01 11:57:09
638,31198640716,1074333,PRODUCE,SALAD MIX,REGULAR GARDEN,1,2.98,1,2017-01-01 11:57:09
638,31198640716,1077166,GROCERY,COOKIES/CONES,CHOCOLATE COVERED COOKIES,1,2.79,1,2017-01-01 11:57:09
638,31198640716,1082185,PRODUCE,TROPICAL FRUIT,BANANAS,1,1.08,1,2017-01-01 11:57:09
638,31198640716,1082223,GROCERY,CAT FOOD,DRY CAT FOOD (CAT CHOW/FRISKIE,1,7.29,1,2017-01-01 11:57:09
638,31198640716,1082814,GROCERY,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,1,1.5,1,2017-01-01 11:57:09
638,31198640716,5563693,PRODUCE,TOMATOES,TOMATOES COCKTAIL,1,3.99,1,2017-01-01 11:57:09
638,31198640716,9270757,GROCERY,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,2,1.98,1,2017-01-01 11:57:09
638,31198640716,9835408,MEAT,PORK,ENHANCED,1,3.8,1,2017-01-01 11:57:09
638,31198640716,12171656,DRUG GM,MAGAZINE,TV/MOVIE-MAGAZINE,1,3.49,1,2017-01-01 11:57:09
638,31198640716,13007478,DRUG GM,PLASTIC HOUSEWARES,BULK PLASTICS,3,8.97,1,2017-01-01 11:57:09
1394,31198590431,854852,PRODUCE,TOMATOES,TOMATOES HOTHOUSE ON THE VINE,1,2.0,1,2017-01-01 11:58:18
1394,31198590431,873887,GROCERY,MARGARINES,MARGARINE: TUBS AND BOWLS,2,3.78,1,2017-01-01 11:58:18
1394,31198590431,881249,PRODUCE,VALUE ADDED FRUIT,INSTORE CUT FRUIT,1,2.58,1,2017-01-01 11:58:18
1394,31198590431,915493,GROCERY,REFRGRATD DOUGH PRODUCTS,REFRIGERATED ENGLISH MUFFINS,3,5.0,1,2017-01-01 11:58:18
1394,31198590431,927382,GROCERY,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,2,5.0,1,2017-01-01 11:58:18
1394,31198590431,961785,PRODUCE,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,1,1.99,1,2017-01-01 11:58:18
1394,31198590431,990688,GROCERY,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,2,4.28,1,2017-01-01 11:58:18
1394,31198590431,1021522,PRODUCE,TOMATOES,TOMATOES GRAPE,1,2.99,1,2017-01-01 11:58:18
1394,31198590431,1035169,GROCERY,FRUIT - SHELF STABLE,MANDARIN ORANGES/CITRUS SECT,3,2.4,1,2017-01-01 11:58:18
1394,31198590431,1060269,GROCERY,FLUID MILK PRODUCTS,CHOCOLATE MILK,3,2.0,1,2017-01-01 11:58:18
1394,31198590431,1119150,NUTRITION,CHIPS&SNACKS,POTATO CHIPS,1,2.5,1,2017-01-01 11:58:18
1394,31198590431,9264878,DELI,PREPARED FOOD,PREP FOODS: SOUP- HOT,2,4.98,1,2017-01-01 11:58:18
1394,31198590431,12263027,GROCERY,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,2,3.0,1,2017-01-01 11:58:18
1394,31198590431,12301073,MEAT,BEEF,PRIMAL,1,4.43,1,2017-01-01 11:58:18
1029,31198980681,822985,GROCERY,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,1,2.0,1,2017-01-01 11:58:48
1029,31198980681,823709,GROCERY,HOT CEREAL,INSTANT OATMEAL,1,1.82,1,2017-01-01 11:58:48
1029,31198980681,832007,GROCERY,CANNED JUICES,OTHER CITRUS JUICES (50% AND U,1,2.47,1,2017-01-01 11:58:48
1029,31198980681,834484,PRODUCE,ONIONS,ONIONS OTHER,2,1.0,1,2017-01-01 11:58:48
1029,31198980681,836645,GROCERY,FD WRAPS/BAGS/TRSH BG,GARBAGE KITCHEN COMPACTOR BA,1,3.29,1,2017-01-01 11:58:48
1029,31198980681,847982,PRODUCE,SALAD MIX,REGULAR GARDEN,1,1.0,1,2017-01-01 11:58:48
1029,31198980681,852650,GROCERY,LAUNDRY ADDITIVES,DRY & SPRAY STARCH,1,3.19,1,2017-01-01 11:58:48
1029,31198980681,883932,GROCERY,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),1,2.49,1,2017-01-01 11:58:48
1029,31198980681,899459,GROCERY,CHEESE,NATURAL CHEESE EXACT WT CHUNKS,1,2.5,1,2017-01-01 11:58:48
1029,31198980681,955206,GROCERY,COFFEE,DECAF BEAN: REGULAR,1,3.5,1,2017-01-01 11:58:48
1029,31198980681,964521,GROCERY,COLD CEREAL,ALL FAMILY CEREAL,1,3.99,1,2017-01-01 11:58:48
1029,31198980681,998549,GROCERY,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,2,4.28,1,2017-01-01 11:58:48
1029,31198980681,999226,GROCERY,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,1,1.79,1,2017-01-01 11:58:48
1029,31198980681,1021416,GROCERY,MEAT - SHELF STABLE,MICROWAVE,1,2.59,1,2017-01-01 11:58:48
1029,31198980681,1022097,DRUG GM,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY,1,2.69,1,2017-01-01 11:58:48
1029,31198980681,1027569,DRUG GM,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY,1,1.99,1,2017-01-01 11:58:48
1029,31198980681,1089225,GROCERY,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,1,2.49,1,2017-01-01 11:58:48
1029,31198980681,1098186,GROCERY,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,2,4.28,1,2017-01-01 11:58:48
1029,31198980681,1114236,COUPON,COUPONS/STORE & MFG,COUPONS/STORE & MFG,1,2.27,1,2017-01-01 11:58:48
1029,31198980681,1128910,DELI,DELI MEATS,MEAT: PATES/MOUSSE,1,2.54,1,2017-01-01 11:58:48
1029,31198980681,1135995,GROCERY,DRY NOODLES/PASTA,SPAGHETTI DRY,1,1.0,1,2017-01-01 11:58:48
1029,31198980681,6391073,DRUG GM,SOAP - LIQUID & BAR,BODY WASH,1,1.25,1,2017-01-01 11:58:48
1029,31198980681,9194206,GROCERY,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,2,4.28,1,2017-01-01 11:58:48
1029,31198980681,9297615,GROCERY,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1,3.39,1,2017-01-01 11:58:48
1029,31198980681,12301073,MEAT,BEEF,PRIMAL,1,3.92,1,2017-01-01 11:58:48
1029,31198980681,12352248,GROCERY,BAG SNACKS,POTATO CHIPS,1,3.99,1,2017-01-01 11:58:48
1029,31198980681,12810393,MEAT,PORK,ENHANCED,1,3.12,1,2017-01-01 11:58:48
1068,31198445429,961447,GROCERY,ICE CREAM/MILK/SHERBTS,PREMIUM PINTS,1,2.59,1,2017-01-01 12:00:17
1068,31198445429,12757398,GROCERY,NEW AGE,ENERGY DRINK,1,1.5,1,2017-01-01 12:00:17
1274,31198475423,973783,GROCERY,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,1,3.99,1,2017-01-01 12:03:13
1274,31198475423,991350,DELI,CHEESES,CHEESE: NATURAL BULK,1,2.24,1,2017-01-01 12:03:13
1274,31198475423,1004867,DELI,DELI MEATS,MEAT:HAM BULK,1,2.64,1,2017-01-01 12:03:13
1274,31198475423,1022575,DRUG GM,HAIR CARE PRODUCTS,SHAMPOO,3,9.57,1,2017-01-01 12:03:13
1274,31198475423,1034383,DRUG GM,ORAL HYGIENE PRODUCTS,TOOTHPASTE,1,2.18,1,2017-01-01 12:03:13
1274,31198475423,1101437,DELI,DELI MEATS,MEAT: BEEF BULK,1,4.76,1,2017-01-01 12:03:13
1274,31198475423,1110218,GROCERY,PAPER HOUSEWARES,BASIC PAPER PLATES,1,3.99,1,2017-01-01 12:03:13
1274,31198475423,8090521,GROCERY,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,1,3.0,1,2017-01-01 12:03:13
1274,31198475423,8090537,GROCERY,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,1,3.0,1,2017-01-01 12:03:13
1376,31198865707,977497,GROCERY,CHEESE,CREAM CHEESE,1,1.89,1,2017-01-01 12:09:04
2076,31203020338,5703832,FUEL,COUPON/MISC ITEMS,GASOLINE-REG UNLEADED,11840,26.86,1,2017-01-01 12:10:22
558,31198745463,973042,GROCERY,DRY SAUCES/GRAVY,GRAVY CAN/GLASS,1,0.99,1,2017-01-01 12:12:37
558,31198745463,1020682,MEAT-PCKGD,MISCELLANEOUS,SAUERKRAUT,2,1.98,1,2017-01-01 12:12:37
558,31198745463,1048462,GROCERY,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,1,1.39,1,2017-01-01 12:12:37
558,31198745463,1106523,GROCERY,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1,2.52,1,2017-01-01 12:12:37
558,31198745463,12810422,MEAT,PORK,ENHANCED,3,8.79,1,2017-01-01 12:12:37
235,31198906335,841228,PRODUCE,SALAD MIX,REGULAR GARDEN,1,1.29,1,2017-01-01 12:13:21
235,31198906335,853235,PRODUCE,MUSHROOMS,MUSHROOMS W/WHOLE PKG,1,1.29,1,2017-01-01 12:13:21
235,31198906335,899624,PRODUCE,POTATOES,POTATOES RUSSET (BULK&BAG),1,3.99,1,2017-01-01 12:13:21
235,31198906335,1002655,NUTRITION,JUICE,DRINKS - CARB JUICE (OVER 50%,1,2.5,1,2017-01-01 12:13:21
235,31198906335,1043301,PRODUCE,ONIONS,ONIONS WHITE (BULK&BAG),1,2.26,1,2017-01-01 12:13:21
235,31198906335,1088295,DRUG GM,PROPANE,PROPANE EXCH,1,16.99,1,2017-01-01 12:13:21
235,31198906335,1113687,PRODUCE,PROCESSED,DRESSINGS,1,2.0,1,2017-01-01 12:13:21
1901,31198705680,832513,GROCERY,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,1,5.99,1,2017-01-01 12:17:48
1430,31198510602,825494,GROCERY,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,1,1.0,1,2017-01-01 12:19:01
1430,31198510602,829437,GROCERY,CONDIMENTS/SAUCES,COOKING WINES,1,2.29,1,2017-01-01 12:19:01
1430,31198510602,850562,GROCERY,HISPANIC,MEXICAN SAUCESSALSAPICANTEE,2,4.0,1,2017-01-01 12:19:01
1430,31198510602,860776,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2,1.98,1,2017-01-01 12:19:01
1430,31198510602,865303,GROCERY,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,2,1.04,1,2017-01-01 12:19:01
1430,31198510602,870515,PRODUCE,ONIONS,ONIONS RED (BULK&BAG),1,1.07,1,2017-01-01 12:19:01
1430,31198510602,881810,GROCERY,CONDIMENTS/SAUCES,VINEGAR WINE/RICE,1,2.29,1,2017-01-01 12:19:01
1430,31198510602,900311,GROCERY,COFFEE,NON DAIRY CREAMER: DRY,1,2.09,1,2017-01-01 12:19:01
1430,31198510602,905436,GROCERY,MARGARINES,MARGARINE: TUBS AND BOWLS,1,1.89,1,2017-01-01 12:19:01
1430,31198510602,906844,GROCERY,BEERS/ALES,BEERALEMALT LIQUORS,1,9.49,1,2017-01-01 12:19:01
1430,31198510602,907506,DRUG GM,ORAL HYGIENE PRODUCTS,ORAL HYGIENE BRUSHES,1,1.49,1,2017-01-01 12:19:01
1430,31198510602,937126,GROCERY,CONDIMENTS/SAUCES,COOKING WINES,1,2.29,1,2017-01-01 12:19:01
1430,31198510602,938190,GROCERY,SOUP,BROTH,2,1.78,1,2017-01-01 12:19:01
1430,31198510602,944137,PRODUCE,PEPPERS-ALL,PEPPERS OTHER BELL,1,3.99,1,2017-01-01 12:19:01
1430,31198510602,947305,GROCERY,DISHWASH DETERGENTS,RINSE AIDS AND ACCESSORIES,1,4.09,1,2017-01-01 12:19:01
1430,31198510602,947798,GROCERY,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,1,2.09,1,2017-01-01 12:19:01
1430,31198510602,951590,GROCERY,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,2,3.58,1,2017-01-01 12:19:01
